0,1240,12714,0,1034,5129,251,230,1856,1750,0,0,0,0,0,0,0,0,0,0,0,
3,2101,1250,2199,4,5,630,0,4731,98,0,0,0,0,0,0,0,0,0,0,0,
2,9508,2,5,117,59,4730,0,3082,995,0,1320,1166,33,0,661,444,1320,336,0,0,
1,1,11,1,2930,526,48,49,103,1,0,3162,10233,820,221,10234,30,3,332,0,0,
3,14138,14139,3039,382,2845,1572,43,3,21,12,24,8,1899,482,5486,14140,0,0,0,0,
4,4975,0,14,4975,78,15,2,1043,451,0,0,0,0,0,0,0,0,0,0,0,
1,259,21,21,21,1,10450,2913,10451,3,1442,4876,10452,3146,0,2442,10453,12,24,26,0,
3,743,66,581,2,2096,952,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,51,16,252,2518,370,8784,114,51,16,8785,8786,0,0,0,0,0,0,0,0,0,
2,172,3796,1151,3956,0,3957,335,109,1403,0,3956,0,0,0,0,0,0,0,0,0,
2,5041,16,18,1233,468,6,300,5,14002,34,65,741,21,21,0,0,0,0,0,0,
3,7904,1633,4226,132,13,55,4,639,7905,7906,0,0,0,0,0,0,0,0,0,0,
3,17,288,914,3055,3056,9183,421,2777,9184,0,0,0,0,0,0,0,0,0,0,0,
0,128,1,4340,2937,65,401,173,1,28,667,70,4341,1759,0,8234,4,3,111,0,0,
0,1009,1123,102,3,1,94,109,0,957,686,15,875,3,1089,8459,62,1127,99,12,0,
2,12993,5481,8,2020,1118,162,158,33,3,1040,1488,5481,10,1614,10,148,354,12994,0,0,
1,13,71,646,31,92,1027,91,35,136,71,646,31,92,1027,91,35,0,0,0,0,
2,5,241,0,8115,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4547,14,4633,569,1346,1632,2506,9141,0,491,58,4634,0,9142,43,0,0,0,0,0,
4,2364,936,139,2365,111,2364,936,635,73,159,3353,0,13,5732,0,937,500,22,0,0,
2,6870,0,999,3863,4,6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1411,552,11,552,4,575,186,117,89,11744,11745,0,0,0,0,0,0,0,0,0,
0,44,3059,9352,0,2277,1,20,3059,86,1,31,73,9353,3024,11,9354,0,2277,0,0,
1,1,313,2935,15,26,694,426,219,301,42,1495,548,0,47,46,26,694,426,12,0,
4,18,5765,89,1867,5766,2375,0,273,587,53,1260,29,80,1517,3,13,588,0,0,0,
4,8,147,1275,1,3772,73,2600,1,2,23,1005,890,289,7,3772,0,704,43,221,0,
0,12401,8,935,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,52,269,717,1064,269,717,0,1064,71,88,82,135,672,10,13820,1837,717,1064,13821,0,
0,1722,1350,5340,13,5079,4,399,288,36,12172,0,1350,12173,12174,0,358,0,0,0,0,
3,11472,0,11473,2,35,138,0,456,15,11474,17,11475,0,0,0,0,0,0,0,0,
2,674,14,4596,10712,138,674,10713,378,1101,10714,0,2177,0,10715,1845,328,0,0,0,0,
3,617,100,6449,1285,39,1146,1,617,1,41,6450,710,730,357,6451,1,1,0,0,0,
4,3803,1660,2049,101,349,6742,14,75,1,1986,3804,3803,0,1660,3805,110,3806,0,0,0,
3,7243,198,4000,2710,2750,1192,7244,7245,552,272,2740,733,0,0,0,0,0,0,0,0,
4,113,7172,90,211,3971,7173,3,247,1112,7174,127,94,2381,7175,17,1680,0,0,0,0,
3,537,1,61,138,0,537,54,10,130,253,181,102,2250,2250,181,211,17,75,181,12,
1,2084,2687,2688,3904,867,156,2084,2687,2688,3904,867,156,97,2084,2687,2688,0,0,0,0,
1,142,37,141,829,0,2161,96,8993,142,37,141,829,2864,480,180,31,124,62,0,0,
4,456,381,2602,6684,95,168,1,2453,33,3,79,3,405,4,367,676,294,3,1863,0,
4,264,27,30,294,6,40,484,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,661,1162,76,1370,1162,1,2423,7,8490,8491,1370,1162,103,87,720,0,0,0,0,0,
0,12017,12018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4,4938,118,83,10219,411,42,29,26,1755,4938,118,0,745,55,42,118,26,11,36,
4,1,1113,153,264,152,78,557,0,15,100,3002,4204,122,87,2,2966,62,255,250,3002,
0,6384,54,129,462,1622,312,6385,400,3651,216,0,0,0,0,0,0,0,0,0,0,
3,100,417,6842,735,3,5,47,6843,4,156,0,0,0,0,0,0,0,0,0,0,
1,5114,112,11027,11028,841,30,25,112,340,10,6,460,5115,3355,281,432,11029,60,0,0,
4,240,8370,4,5,22,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1663,259,23,667,4518,0,302,13,10300,10301,0,0,0,0,0,0,0,0,0,0,
2,32,19,377,223,13141,13142,0,13143,3069,0,9,0,0,0,0,0,0,0,0,0,
4,5,47,19,1121,9,221,2,364,355,846,15,59,2737,3,221,2,364,355,846,0,
3,104,96,3,2333,196,347,41,33,11832,196,347,41,33,819,140,120,1480,11833,35,58,
2,129,129,1324,258,52,1913,1324,258,323,153,2471,317,2472,6183,0,0,0,0,0,0,
1,306,1271,3461,233,210,4421,35,84,0,0,0,0,0,0,0,0,0,0,0,0,
0,1853,834,2928,9767,236,290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,13,41,77,8134,4307,103,1452,8135,4,179,6,37,1672,141,0,829,0,0,0,0,
3,52,1286,2116,1,27,2,7,165,3925,0,337,167,2,14068,522,122,1,12,24,7,
1,551,30,2291,20,139,57,5040,5462,169,5462,7,5,740,298,2,3400,508,1,0,0,
3,13874,13875,11,13876,13877,32,13878,9,1508,15,2,13879,13880,801,46,806,12,0,0,0,
1,192,75,363,10,2207,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2495,0,457,136,8,2301,161,149,3096,1808,2,642,1586,79,457,0,0,0,0,0,
1,13,42,1103,3262,786,1911,1103,356,12003,0,0,0,0,0,0,0,0,0,0,0,
0,429,2238,122,3231,224,59,1381,11393,4926,509,239,3707,195,0,0,0,0,0,0,0,
3,2309,10644,5014,10645,5015,2186,63,1610,0,868,10646,1116,7,74,0,0,0,0,0,0,
1,2094,1,130,4522,525,204,307,143,118,15,2,7,631,3001,8837,190,109,228,0,0,
1,112,3,6465,39,618,6466,798,6467,16,6468,81,423,6,1,4,48,1932,0,0,0,
1,357,55,26,1315,6,357,169,12,2526,1315,466,4,13089,318,25,103,0,0,0,0,
3,2128,2924,463,22,7,1202,2980,6,1,0,1140,11,1,7,338,1202,7,2422,0,0,
3,170,0,14260,2,243,2527,328,14261,0,12,303,1,20,2969,45,0,14262,0,0,0,
2,259,1,27,20,33,634,459,12,24,5,241,5,2723,0,2453,10,0,0,0,0,
1,11219,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,13,290,5450,3092,8,372,528,5450,3092,0,2899,2,7,5284,0,0,0,0,0,0,
1,13264,13265,8,1099,1,0,227,11,422,13266,2219,11,5530,1871,0,192,5531,1253,622,0,
1,2851,390,12,4560,0,516,1362,13231,323,1,27,0,713,2,13232,1375,847,13233,0,0,
1,3418,0,270,6709,61,431,269,843,44,0,517,26,4,5,1656,44,3792,0,0,0,
1,1,0,14,65,3,1,2,1160,3979,820,59,5,2737,336,2738,2737,0,0,0,0,
4,7931,540,4231,1187,540,7932,7933,4231,7934,318,540,1326,419,0,0,0,0,0,0,0,
4,52,584,3333,0,14,173,5707,5708,5709,46,498,3,367,136,185,3,634,0,0,0,
2,93,7996,7997,0,4252,2827,101,353,31,3,20,7,7998,0,1219,56,7999,608,222,4253,
2,170,0,804,11126,10,83,55,2,154,81,0,3223,56,1,11127,65,0,0,0,0,
2,38,41,308,2722,0,851,113,1,33,3,7113,2722,585,0,2723,308,2,7114,0,0,
2,480,180,0,49,309,3,39,49,127,480,180,727,1864,62,1456,8,0,0,0,0,
0,4800,457,53,9790,9791,1173,6,1,2,909,4385,9792,783,457,3,195,0,0,0,0,
1,404,2263,9164,2252,1387,1336,1,1352,404,2263,3046,222,131,3047,1020,0,253,0,0,0,
1,5223,959,11602,1790,3163,11603,11604,58,11605,5224,851,1679,382,11606,0,0,0,0,0,0,
2,8,995,9,6737,995,6738,6739,396,6740,1008,6741,0,0,0,0,0,0,0,0,0,
2,72,3947,19,33,31,31,2273,0,1318,0,0,0,0,0,0,0,0,0,0,0,
2,13860,126,16,13861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,456,1659,13267,13268,13269,3134,495,0,750,339,4,68,2543,35,1092,0,0,0,0,0,
3,1,207,33,0,8472,8473,688,17,185,0,825,1776,294,185,0,825,16,0,0,0,
0,11110,0,5142,1742,2,8,0,376,11111,0,11112,2,927,5,11113,5142,1742,96,0,0,
2,4861,9952,5,2463,9,2268,140,1,25,4861,1703,9953,16,9954,4,9955,6,0,0,0,
3,2121,7436,31,4085,3394,4086,2121,4085,31,2127,0,914,4087,2,5,1,158,53,71,0,
1,627,60,4088,7441,869,71,7442,0,2368,7443,94,48,7444,15,7445,1035,0,0,0,0,
1,37,1978,182,513,393,10057,765,10058,103,1135,1045,69,671,108,0,0,0,0,0,0,
0,1205,1839,257,528,850,2950,40,45,128,1,64,57,1,1592,150,1263,1205,568,0,0,
4,8,359,325,401,30,3,9,6418,731,447,436,464,70,111,3,86,949,1071,7,6419,
4,4497,4498,0,14,40,939,741,21,65,21,7,584,550,4497,4498,17,7,194,0,0,
3,32,4,5558,0,98,32,4,5558,0,98,65,0,0,0,0,0,0,0,0,0,
2,10771,21,21,21,1,20,600,57,1228,63,2978,0,1234,3193,0,479,3194,479,0,0,
4,3526,6104,4,106,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5144,2532,13032,7,51,1718,8,1036,133,0,0,0,0,0,0,0,0,0,0,0,
1,17,1244,12,2717,17,1244,10,3,103,2716,202,12,2717,0,0,0,0,0,0,0,
0,1,7,70,43,1770,498,3,3094,3292,643,0,0,0,0,0,0,0,0,0,0,
0,255,389,4131,0,7559,5,47,692,7560,0,4132,73,3585,2817,7561,0,0,0,0,0,
0,8196,8197,702,1227,0,145,4326,412,783,8198,0,145,0,0,0,0,0,0,0,0,
3,50,10593,10,9,2898,7,10594,3183,10595,2906,10596,0,61,1,25,0,0,0,0,0,
4,1,7,756,30,33,3,23,1881,0,506,247,355,180,29,100,5817,1882,0,0,0,
1,1486,13620,13621,1486,13622,5591,14,461,6,37,141,224,13623,0,0,0,0,0,0,0,
3,75,4757,0,10,231,98,57,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,10833,10834,10835,10836,867,169,1689,475,110,10,0,0,0,0,0,0,0,0,0,0,
3,1172,4670,6,9265,204,5,9266,623,54,4671,6,173,4670,187,0,0,0,0,0,0,
2,93,860,1324,0,258,52,322,0,1913,14,860,1324,258,387,7,66,20,93,0,0,
0,3080,43,0,1008,1350,2,8,4342,96,0,17,9492,0,3954,1187,59,9493,0,0,0,
4,19,80,1584,129,410,2169,0,10021,16,155,230,6,1,54,129,0,0,0,0,0,
0,454,146,2765,1147,58,2765,2766,110,7285,2766,30,0,7286,7287,0,0,0,0,0,0,
3,43,3,2164,237,2221,9614,31,1958,3,43,3,2164,29,2221,41,9615,41,2866,12,9616,
3,13,32,4,655,13051,5489,0,185,706,386,16,460,46,1460,9,0,0,0,0,0,
4,17,1,0,4692,30,12,41,3,9338,62,30,0,2769,0,4692,822,29,30,12,41,
0,44,1273,5858,181,0,2,153,109,5859,0,5860,761,391,0,2402,2,5861,0,0,0,
4,781,406,10230,1762,2361,3344,2149,10231,235,4942,78,240,194,4867,0,0,0,0,0,0,
4,247,935,2,108,111,3,3643,69,670,173,1535,205,23,6366,479,0,0,0,0,0,
4,1,104,64,268,4081,4540,8883,8884,994,4541,117,4,410,536,3,9,4541,12,0,0,
3,11143,1025,467,1653,2113,513,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,14259,72,2612,63,10,1,20,3248,57,2646,188,2612,0,156,63,10,219,0,0,0,
4,3896,1258,356,0,14,83,3815,6941,7,1392,817,0,6942,6943,7,1392,817,6944,0,6945,
0,288,442,30,15,4,68,6354,971,0,0,0,0,0,0,0,0,0,0,0,0,
4,5183,2223,0,2478,5183,2223,11396,0,12,24,8,550,0,0,0,0,0,0,0,0,
2,68,883,13373,13374,13375,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,429,11310,6,11311,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,124,1292,12756,12757,30,244,139,305,14,553,3095,305,14,12758,1236,1097,0,0,0,0,
1,692,5045,1,549,234,37,15,10,20,10,20,1402,13098,103,123,50,863,3,5374,0,
2,1653,14370,4,5,14371,6,313,14372,0,15,14373,14374,46,12,385,0,0,0,0,0,
3,2800,13683,2341,13684,2,32,0,2341,0,0,0,0,0,0,0,0,0,0,0,0,
0,485,2726,236,463,2,1222,8848,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,6210,0,703,0,6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1726,4594,3034,1538,4595,0,9042,135,9043,3,9044,529,9045,582,0,0,0,0,0,0,
1,486,13292,263,72,77,107,13293,1,2,23,1597,337,1,130,1110,13294,0,47,0,0,
4,17,138,2000,3920,30,66,70,7014,219,961,538,3628,138,2000,1683,2,155,0,0,0,
1,5350,16,5532,5191,6,4511,13272,1382,0,5532,0,0,0,0,0,0,0,0,0,0,
0,9005,492,76,9006,565,9007,670,389,2,5,0,0,0,0,0,0,0,0,0,0,
4,1858,1076,1858,7340,434,29,89,217,3,0,0,0,0,0,0,0,0,0,0,0,
3,9331,0,9332,4,58,9333,0,9334,2,32,0,0,0,0,0,0,0,0,0,0,
1,4040,4041,0,60,4042,7339,5,10,0,60,4040,4041,0,101,59,0,279,4,0,0,
4,1858,1076,0,14,465,65,3,71,693,185,0,1858,1076,270,3,5731,0,0,0,0,
0,40,302,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3724,1673,272,816,2217,235,2592,1038,272,816,7,8914,342,280,0,0,0,0,0,0,
2,2915,11763,2,2982,11764,857,11765,1593,0,0,0,0,0,0,0,0,0,0,0,0,
2,323,1,11,1185,11669,1429,209,5232,2,209,4791,0,103,81,11670,209,5232,0,36,0,
4,2051,893,2051,14,1,556,24,0,2051,893,2051,99,6754,11,3815,13,115,200,0,0,
1,3055,5640,1378,5641,650,2777,5640,1377,5641,650,903,4711,14120,14121,1219,497,0,0,0,0,
1,1006,19,80,18,2046,89,1,124,3750,438,41,77,292,94,215,3794,30,0,3795,18,
3,5431,532,10,1539,2235,41,3,5431,532,0,731,1491,143,12671,1223,3256,0,0,0,0,
0,275,4091,4092,4,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1748,18,5,101,1412,320,1614,1,0,1748,2,384,307,82,0,2322,104,25,144,218,
4,107,9998,3139,652,9999,1372,81,840,10000,4386,10001,4870,76,234,3139,1799,0,0,0,0,
2,388,209,5117,201,209,283,1438,388,1438,209,283,388,11939,1488,8,0,0,0,0,0,
0,462,312,837,15,2,5684,5685,5686,105,312,0,0,0,0,0,0,0,0,0,0,
1,1546,471,397,2496,39,1,0,596,683,48,37,82,309,471,7842,2155,280,0,0,0,
1,17,1758,13616,4730,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,927,145,2340,4014,0,5348,12217,169,793,0,10,2341,12218,200,0,0,0,0,0,0,
0,476,785,421,291,110,13775,4609,2344,13776,2344,721,3256,0,0,0,0,0,0,0,0,
3,68,4615,0,1072,107,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,11098,3220,26,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,445,2896,263,124,8248,51,4,385,0,0,0,0,0,0,0,0,0,0,0,0,
2,5961,5962,22,191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,263,201,77,60,1401,10,60,1401,1928,35,84,0,0,0,0,0,0,0,0,0,
0,3648,3657,2,1999,5,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,22,981,147,8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,7368,0,4052,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,59,90,1880,1758,1525,6,1,0,765,300,2194,1,150,815,85,4463,0,0,0,0,
2,13,1544,13524,4,31,778,1959,0,13525,6,0,0,0,0,0,0,0,0,0,0,
2,14034,201,2216,4829,10,354,682,14035,14036,354,45,98,57,1373,0,0,0,0,0,0,
4,938,70,4,5,304,16,747,748,3354,0,0,0,0,0,0,0,0,0,0,0,
1,592,5098,116,191,412,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,52,4977,236,0,222,14,10392,13,4977,236,17,22,94,10393,10394,0,0,0,0,0,
3,12476,3,161,4,12477,669,891,5402,12478,5403,2741,12479,0,0,0,0,0,0,0,0,
3,3111,115,2753,223,1073,0,380,56,1,65,401,173,0,0,0,0,0,0,0,0,
1,40,4287,4288,2906,134,57,1450,276,233,1653,3,2177,1029,28,3,4289,3869,2,0,0,
3,237,624,393,272,6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,17,288,2067,7671,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,45,229,3,23,14,3,6,52,1075,3350,0,5729,3351,0,5730,3352,0,0,0,0,
1,137,398,85,11902,1161,11903,13,91,233,0,0,0,0,0,0,0,0,0,0,0,
4,44,676,273,1,76,273,1419,73,1152,273,69,676,464,294,2117,0,0,0,0,0,
2,1674,30,1302,3533,13672,29,26,4,539,1649,132,8,541,34,0,0,0,0,0,0,
3,1910,3101,416,1446,3101,416,1446,0,4767,2228,9669,1435,9670,4119,9671,373,22,4767,3101,416,
3,13492,2,5561,2,108,820,2,25,5561,46,99,13493,0,0,0,0,0,0,0,0,
2,7,864,51,28,6949,1177,156,26,63,10,0,0,0,0,0,0,0,0,0,0,
1,5513,5514,75,5513,189,5514,58,135,2,1685,792,4,1197,422,69,3,195,0,0,0,
4,506,7131,7132,3946,589,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,714,2582,1158,0,887,40,200,805,6603,6604,733,2583,3741,83,6605,2519,30,0,0,0,
2,40,45,98,833,553,342,2288,0,3249,1,2,43,2907,176,65,0,0,0,0,0,
3,1,2,4199,79,37,113,437,13,1,0,876,349,8240,876,2,5,0,0,0,0,
0,3800,5038,10921,72,10922,800,4793,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,10289,11,10290,3168,4,483,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,19,100,4217,29,375,19,100,4217,761,391,61,6,0,0,0,0,0,0,0,0,
3,105,98,243,0,131,11330,231,11331,0,0,0,0,0,0,0,0,0,0,0,0,
4,2644,14,115,95,2254,124,94,447,10045,3,10046,10047,521,122,0,0,0,0,0,0,
0,23,52,923,5266,5267,0,14,1196,11838,5266,7,414,3125,5267,414,1793,0,0,0,0,
1,17,234,36,7,338,1302,12,1698,1,505,712,63,7289,466,130,7,712,0,0,0,
4,237,555,8260,53,0,8261,106,62,16,28,6,422,8262,8263,19,28,121,2732,69,1325,
0,3934,11,8018,2,5,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,348,1940,1310,430,5,118,10,34,0,0,0,0,0,0,0,0,0,0,0,0,
2,1283,0,4956,10293,8,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,845,943,7,51,2377,846,9,7,51,2377,846,9,0,0,0,0,0,0,0,0,
1,32,24,5288,1026,9,24,1151,0,6,11927,1936,85,653,12,24,5288,5289,0,0,0,
3,93,14092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,203,45,119,1626,207,8439,1451,556,550,1262,70,556,550,3,4391,0,0,0,0,0,
2,129,129,129,7,7133,7134,386,7135,51,4,7136,0,3958,34,415,33,729,0,0,0,
4,2424,1556,5952,711,5953,5954,53,31,70,67,41,324,206,392,1918,5955,12,0,0,0,
3,421,2588,6635,26,35,6636,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,20,92,48,37,162,29,292,92,880,37,15,18,671,1343,6424,6425,3667,0,2003,0,
2,17,1,0,350,261,286,267,2,2376,7364,26,163,1543,7365,7366,7367,0,0,0,0,
2,17,221,20,242,7318,7319,1195,4031,822,58,712,783,242,39,0,0,0,0,0,0,
4,13,295,6687,6688,334,6689,403,2044,419,560,2603,35,84,9,65,21,0,0,0,0,
1,220,5743,843,701,6,2372,5744,5745,326,261,1864,5746,0,0,0,0,0,0,0,0,
2,209,12585,322,20,7,66,1129,12586,209,20,4290,37,254,142,37,119,794,0,0,0,
0,7945,2,7946,50,4234,26,61,7947,4,179,6,0,0,0,0,0,0,0,0,0,
0,1,27,2,13740,1347,337,13,1,27,16,528,571,6,3759,0,0,0,0,0,0,
3,7239,459,2106,456,30,126,803,7240,11,7241,2107,126,3998,459,58,0,0,0,0,0,
1,979,804,143,0,118,26,262,14052,82,6,0,0,0,0,0,0,0,0,0,0,
4,2264,1803,11154,1803,2879,3,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,528,12691,1,2,1077,1859,1482,870,562,1426,7,12692,0,0,0,0,0,0,0,0,
3,72,917,30,0,231,12,1929,219,22,19,64,0,307,0,0,0,0,0,0,0,
3,13,2816,4,5,304,1208,16,4130,0,0,0,0,0,0,0,0,0,0,0,0,
1,365,1824,143,1,688,67,4,13108,2653,1,1889,1661,2,104,2076,0,489,2,0,0,
4,8071,1,8072,55,168,8073,3,48,2905,1750,56,1,554,48,665,455,666,8074,0,0,
1,38,41,613,23,36,153,2153,3,1,177,12412,3,122,1,0,2332,50,3374,0,0,
0,1296,476,40,315,251,412,65,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2659,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,454,10264,0,274,337,4950,0,869,769,423,10265,53,4950,654,10266,1472,0,10267,0,0,
3,7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5127,2989,4,5,10,0,292,11057,11058,355,10,0,5127,2989,4,5,10,0,0,0,
4,4999,7,1933,1315,164,36,255,73,51,107,10513,4999,7,1933,1315,164,36,255,0,47,
0,626,1809,12724,470,12725,0,578,399,12726,12727,491,3293,71,58,12728,5438,0,12729,30,0,
3,6072,6073,2,654,1937,6,1309,124,1310,0,1119,1578,21,0,0,0,0,0,0,0,
4,970,1545,264,107,477,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1166,67,154,0,2274,117,16,494,28,992,18,143,28,1008,992,15,22,2623,2274,0,
0,12864,58,12865,508,10,0,131,2349,1,596,12866,3099,7,287,131,2349,769,1266,681,0,
3,10010,10011,40,741,40,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,11239,2253,39,431,1004,85,269,672,11240,368,11241,162,375,22,30,2108,1480,11242,0,0,
3,212,1198,3114,0,1133,212,1198,3114,433,4788,386,4,433,4788,0,3115,46,0,0,0,
0,4499,4500,6,4499,8762,46,2,4500,6,0,0,0,0,0,0,0,0,0,0,0,
2,129,21,5407,31,1796,0,1318,897,158,1680,0,0,0,0,0,0,0,0,0,0,
3,75,4,5,243,0,655,123,2,10558,1474,572,10559,3,1695,83,54,243,0,0,0,
4,2768,11,1362,0,407,51,4,223,2768,0,496,2,5,145,0,0,0,0,0,0,
1,13,1232,2,8457,10,50,8458,10,17,0,0,0,0,0,0,0,0,0,0,0,
2,71,12709,5435,31,12710,2114,0,802,83,71,12711,228,535,2757,0,6,0,0,0,0,
0,105,831,9593,1686,22,4,4456,4,2226,127,2,1106,4,745,0,1686,386,140,1,8,
2,1530,1641,2021,3711,1107,29,1641,2021,59,1130,133,548,0,129,56,6524,0,0,0,0,
0,358,678,125,1440,11,2154,4,5,18,354,0,0,0,0,0,0,0,0,0,0,
3,83,55,30,14043,8,4924,885,30,14044,688,14045,0,0,0,0,0,0,0,0,0,
1,9398,0,332,35,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,10586,2,10587,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,333,24,3693,0,13434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,52,426,1143,0,967,11,271,2353,500,14,426,95,361,10137,48,426,967,7,555,0,
3,4,5,1073,0,13096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2585,13171,4,68,10,0,545,2875,0,0,0,0,0,0,0,0,0,0,0,0,
4,3702,3703,1528,44,1972,3702,3703,1528,16,7,51,3704,3704,22,5,389,147,451,0,0,
2,5011,10597,38,237,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,11767,852,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9366,198,393,272,467,9367,360,314,9368,142,9369,9370,0,0,0,0,0,0,0,0,
2,9357,0,915,1940,22,41,9358,1310,3,12,24,430,5,1206,10,128,1,174,0,0,
4,10085,4893,455,666,4143,4893,0,455,666,1066,937,1458,1,1512,0,572,10086,9,0,0,
3,36,7,5,395,7154,7155,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5,2,1313,5353,170,0,3633,12237,5353,9,0,0,0,0,0,0,0,0,0,0,
4,756,247,6043,53,1531,475,16,1112,3376,0,0,0,0,0,0,0,0,0,0,0,
2,32,18,11638,1306,11639,11640,11641,1895,377,156,97,1,20,11642,2821,2821,90,0,0,0,
1,4914,10159,10160,2,108,38,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,52,41,77,1045,671,1,37,142,12591,77,1045,671,3,1108,1020,3243,2,1867,0,0,
3,617,4155,1669,4,5070,1185,1,774,7,214,10831,0,3200,319,100,2810,10832,31,0,0,
3,512,8425,79,1587,8426,1389,5,876,2,5,11,5,876,2940,0,0,0,0,0,0,
4,899,1213,0,2270,14,1213,0,2270,1,3059,3,152,458,1213,0,9215,2270,1,4657,0,
2,336,371,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1254,14,13,172,201,77,0,1254,156,63,10,0,0,0,0,0,0,0,0,0,
3,1441,266,0,1441,3283,15,2,56,3,1131,199,0,2699,12506,561,173,99,69,0,0,
0,5386,5387,0,5388,4176,343,5386,5387,38,5388,7,11,402,633,0,0,0,0,0,0,
3,4199,198,272,467,1653,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,434,7470,30,279,45,2641,1091,305,57,65,3,89,4098,31,496,3,725,3,0,0,
3,742,614,2773,51,1372,112,123,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,20,71,264,2165,1829,3242,8,11588,9,1,4901,0,2363,20,71,264,2165,1829,3242,
1,1307,815,85,205,2917,12759,130,2917,275,2,479,12760,4033,2,12761,82,0,0,0,0,
1,1546,3423,51,10,596,155,1902,3,4,2409,1903,91,1099,41,3424,3425,708,58,0,0,
4,5980,5981,0,1562,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,139,57,117,273,62,10519,9,1,15,374,10,3,725,436,25,374,863,0,0,0,
2,2907,176,212,18,5,527,2907,176,16,2714,170,0,527,96,18,0,0,0,0,0,
0,134,302,57,718,2,22,302,0,2,23,70,436,718,4,2855,0,0,0,0,0,
3,5037,2794,31,84,12749,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,285,190,5396,0,12435,12436,44,1,75,29,1621,90,5396,491,77,12437,12438,88,0,0,
3,810,478,14169,14170,478,14171,14172,14173,478,14174,14175,478,5609,14176,0,0,0,0,0,0,
2,5052,11882,0,2914,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
